0tl1, tabu length, 0, 2272861.8416348225, 1.06794534062E11
0tl2, tabu length, 0, 2268185.196482119, 6.1821665035E10
0tl3, tabu length, 0, 2267068.8079651124, 8.610089137E10
0tl4, tabu length, 0, 2266190.5616177777, 7.1719566997E10
0tl5, tabu length, 0, 2261251.5618160404, 8.9577326554E10
1tl1, tabu length, 1, 2266415.1383603006, 1.04100543454E11
1tl2, tabu length, 1, 2270904.186076134, 6.2754632964E10
1tl3, tabu length, 1, 2265915.7463309686, 9.1279911896E10
1tl4, tabu length, 1, 2266412.22783503, 7.6581638082E10
1tl5, tabu length, 1, 2270880.829026076, 6.4261102076E10
2tl1, tabu length, 2, 2265012.111923372, 1.18607306154E11
2tl2, tabu length, 2, 2263762.2313369922, 8.079499966E10
2tl3, tabu length, 2, 2262761.1625507334, 6.0682048389E10
2tl4, tabu length, 2, 2264369.6285062972, 6.270836322E10
2tl5, tabu length, 2, 2262946.546668004, 8.5386055908E10
3tl1, tabu length, 3, 2264330.3186744587, 8.307995163E10
3tl2, tabu length, 3, 2267917.2552997055, 9.9667588107E10
3tl3, tabu length, 3, 2266214.411099075, 1.22478964406E11
3tl4, tabu length, 3, 2265783.9872149723, 1.25896290192E11
3tl5, tabu length, 3, 2265573.2475265493, 1.67550434277E11
4tl1, tabu length, 4, 2271004.060144319, 6.4759403148E10
4tl2, tabu length, 4, 2264303.2604902927, 8.4675556046E10
4tl3, tabu length, 4, 2266034.050084643, 1.23633759532E11
4tl4, tabu length, 4, 2265966.204165894, 6.7230832423E10
4tl5, tabu length, 4, 2269122.2285443754, 5.995982794E10
5tl1, tabu length, 5, 2266314.8860450517, 2.24920124407E11
5tl2, tabu length, 5, 2262729.9077804247, 1.16079541754E11
5tl3, tabu length, 5, 2264635.1415330903, 7.7371651357E10
5tl4, tabu length, 5, 2264850.8323647585, 6.5738620824E10
5tl5, tabu length, 5, 2267800.5061560892, 7.0660122915E10
6tl1, tabu length, 6, 2265085.4056228315, 1.23786646612E11
6tl2, tabu length, 6, 2267953.5301486272, 1.04742434769E11
6tl3, tabu length, 6, 2271196.3043371327, 8.1275620463E10
6tl4, tabu length, 6, 2265436.050155479, 7.4061076026E10
6tl5, tabu length, 6, 2271506.587950406, 8.8565859642E10
7tl1, tabu length, 7, 2267369.6809059624, 1.56977267656E11
7tl2, tabu length, 7, 2262423.3937619356, 1.21384416573E11
7tl3, tabu length, 7, 2268622.1108044744, 7.9860424521E10
7tl4, tabu length, 7, 2267276.2378893006, 1.60090334762E11
7tl5, tabu length, 7, 2266908.4888843093, 6.054330131E10
8tl1, tabu length, 8, 2267851.3940595305, 1.3113320295E11
8tl2, tabu length, 8, 2265930.5093588964, 6.5427812464E10
8tl3, tabu length, 8, 2270589.4868951067, 7.4108887705E10
8tl4, tabu length, 8, 2262582.0675989985, 7.372850908E10
8tl5, tabu length, 8, 2265267.5258936128, 1.25419177225E11
9tl1, tabu length, 9, 2267156.3072040835, 7.6737277023E10
9tl2, tabu length, 9, 2263646.5463878512, 1.61134957659E11
9tl3, tabu length, 9, 2267883.922754574, 1.08398729492E11
9tl4, tabu length, 9, 2269294.7450339147, 6.480451904E10
9tl5, tabu length, 9, 2270248.3430875237, 7.0468900876E10
10tl1, tabu length, 10, 2266483.1850682157, 1.39486960601E11
10tl2, tabu length, 10, 2265260.5374247283, 9.7703638883E10
10tl3, tabu length, 10, 2261634.288628637, 1.67172765555E11
10tl4, tabu length, 10, 2266939.0716727627, 1.6724937124E11
10tl5, tabu length, 10, 2269081.14782264, 1.30273959473E11
11tl1, tabu length, 11, 2271295.877776679, 6.6517086731E10
11tl2, tabu length, 11, 2273960.999993734, 8.2107253858E10
11tl3, tabu length, 11, 2267714.9261642634, 1.15753198211E11
11tl4, tabu length, 11, 2263951.225162708, 1.17593426176E11
11tl5, tabu length, 11, 2271291.7261417164, 1.10060860367E11
12tl1, tabu length, 12, 2267301.78058266, 6.0257306813E10
12tl2, tabu length, 12, 2264508.0584605495, 1.10725115997E11
12tl3, tabu length, 12, 2265990.3752631727, 1.24361754751E11
12tl4, tabu length, 12, 2266337.03663724, 1.43466967278E11
12tl5, tabu length, 12, 2265383.1970450953, 9.423751556E10
13tl1, tabu length, 13, 2263025.721865529, 7.250418968E10
13tl2, tabu length, 13, 2267644.0791119453, 6.7947456363E10
13tl3, tabu length, 13, 2269379.0803696914, 9.0171676118E10
13tl4, tabu length, 13, 2269022.7922563385, 8.5869402723E10
13tl5, tabu length, 13, 2265945.8880854268, 1.44443946687E11
14tl1, tabu length, 14, 2269495.288343165, 6.0466807612E10
14tl2, tabu length, 14, 2264553.698170027, 7.1284109498E10
14tl3, tabu length, 14, 2270926.1367378943, 1.1103060949E11
14tl4, tabu length, 14, 2271059.1962929256, 7.9097634841E10
14tl5, tabu length, 14, 2266010.914137177, 1.17952734924E11
15tl1, tabu length, 15, 2267002.812001255, 7.1699214568E10
15tl2, tabu length, 15, 2262279.738501559, 1.63718887225E11
15tl3, tabu length, 15, 2264375.6439530696, 1.16598250048E11
15tl4, tabu length, 15, 2265977.2379069086, 1.03763490809E11
15tl5, tabu length, 15, 2268637.5679702037, 7.2544416528E10
16tl1, tabu length, 16, 2263289.4958753614, 1.80363372784E11
16tl2, tabu length, 16, 2270883.9051497495, 1.23350635308E11
16tl3, tabu length, 16, 2261746.3299333346, 7.9175833628E10
16tl4, tabu length, 16, 2265354.6383639732, 1.43415408313E11
16tl5, tabu length, 16, 2267782.976179071, 6.2956841849E10
17tl1, tabu length, 17, 2262432.9048509663, 1.35662005991E11
17tl2, tabu length, 17, 2269725.718501497, 1.05718525421E11
17tl3, tabu length, 17, 2269846.9731880752, 7.4625187128E10
17tl4, tabu length, 17, 2264709.407963624, 1.55601472481E11
17tl5, tabu length, 17, 2266124.0868472103, 1.2538429443E11
18tl1, tabu length, 18, 2270270.916659125, 2.12426581956E11
18tl2, tabu length, 18, 2261096.5574334823, 2.71949883599E11
18tl3, tabu length, 18, 2266708.1719810255, 1.03606001172E11
18tl4, tabu length, 18, 2271409.9771921146, 9.7086562111E10
18tl5, tabu length, 18, 2269937.7788671125, 9.5426026939E10
19tl1, tabu length, 19, 2267258.895275051, 7.8716578073E10
19tl2, tabu length, 19, 2268916.379091239, 7.7954549276E10
19tl3, tabu length, 19, 2262272.2074164385, 1.22888320351E11
19tl4, tabu length, 19, 2266429.2184297917, 7.8754686431E10
19tl5, tabu length, 19, 2269532.898942036, 1.36264363848E11
20tl1, tabu length, 20, 2267234.772811318, 2.26383844869E11
20tl2, tabu length, 20, 2269729.3749933345, 8.9422748035E10
20tl3, tabu length, 20, 2270314.2388377762, 9.371257428E10
20tl4, tabu length, 20, 2264426.79826849, 6.8095657184E10
20tl5, tabu length, 20, 2264894.507523465, 1.18366587739E11
21tl1, tabu length, 21, 2271477.172158122, 6.2272612324E10
21tl2, tabu length, 21, 2264670.037285965, 8.256980536E10
21tl3, tabu length, 21, 2265724.412010092, 1.49000718572E11
21tl4, tabu length, 21, 2264636.3691591965, 1.53928727578E11
21tl5, tabu length, 21, 2270136.214967469, 8.01603934E10
22tl1, tabu length, 22, 2264703.811598534, 6.093310066E10
22tl2, tabu length, 22, 2266602.176927369, 9.7706117645E10
22tl3, tabu length, 22, 2265530.742256226, 8.49974065E10
22tl4, tabu length, 22, 2264032.8268851936, 8.873835865E10
22tl5, tabu length, 22, 2264999.211946204, 8.875403303E10
23tl1, tabu length, 23, 2266819.4202365247, 1.29881716152E11
23tl2, tabu length, 23, 2268663.4217446954, 1.5618437761E11
23tl3, tabu length, 23, 2269874.460096584, 5.9257137289E10
23tl4, tabu length, 23, 2268314.4821477337, 1.10890798773E11
23tl5, tabu length, 23, 2268828.1135824453, 8.1281013163E10
24tl1, tabu length, 24, 2262435.0945680994, 1.59414938167E11
24tl2, tabu length, 24, 2263794.0243778904, 8.1472565482E10
24tl3, tabu length, 24, 2267537.9517658325, 1.45935167359E11
24tl4, tabu length, 24, 2271601.0899900515, 9.0104750822E10
24tl5, tabu length, 24, 2265762.146814451, 6.978075347E10
25tl1, tabu length, 25, 2257669.7207261105, 1.51884045353E11
25tl2, tabu length, 25, 2261919.93471925, 9.6887488364E10
25tl3, tabu length, 25, 2267609.4603967657, 6.8448474138E10
25tl4, tabu length, 25, 2269182.5085753673, 7.3597777978E10
25tl5, tabu length, 25, 2268211.7009308757, 9.1906468794E10
26tl1, tabu length, 26, 2269098.8438392156, 8.1096781781E10
26tl2, tabu length, 26, 2259202.276505129, 9.8684263522E10
26tl3, tabu length, 26, 2263876.614444809, 1.65554737911E11
26tl4, tabu length, 26, 2266699.602979608, 6.7219976144E10
26tl5, tabu length, 26, 2265641.591615045, 9.7073256991E10
27tl1, tabu length, 27, 2261947.361392792, 1.57989807543E11
27tl2, tabu length, 27, 2270698.5466322787, 8.5041491264E10
27tl3, tabu length, 27, 2268006.3832544535, 1.1115189842E11
27tl4, tabu length, 27, 2267984.0506541887, 1.51018488211E11
27tl5, tabu length, 27, 2269265.3992088325, 6.2881166112E10
28tl1, tabu length, 28, 2271618.4733704925, 7.697125432E10
28tl2, tabu length, 28, 2270770.2365309093, 6.9428431154E10
28tl3, tabu length, 28, 2267411.3354233094, 9.651983848E10
28tl4, tabu length, 28, 2269258.4966987637, 1.4169884526E11
28tl5, tabu length, 28, 2271304.350649086, 7.4320899704E10
29tl1, tabu length, 29, 2266525.4350205646, 1.60186024415E11
29tl2, tabu length, 29, 2268498.455764734, 9.8057180083E10
29tl3, tabu length, 29, 2271275.0526134754, 1.73679503916E11
29tl4, tabu length, 29, 2267817.3410030454, 1.4783517231E11
29tl5, tabu length, 29, 2269677.377822879, 1.24984717416E11
30tl1, tabu length, 30, 2266596.9550054236, 7.3977196105E10
30tl2, tabu length, 30, 2270630.130938158, 7.530816325E10
30tl3, tabu length, 30, 2267574.5289834603, 6.1619840792E10
30tl4, tabu length, 30, 2267817.2140267813, 9.9246350551E10
30tl5, tabu length, 30, 2265414.979089783, 9.1904223183E10
31tl1, tabu length, 31, 2265983.4525378244, 1.18458108576E11
31tl2, tabu length, 31, 2266450.6996032274, 1.20372212684E11
31tl3, tabu length, 31, 2270477.3259837953, 1.12493196674E11
31tl4, tabu length, 31, 2269142.1378203584, 8.5444020121E10
31tl5, tabu length, 31, 2265780.13910632, 1.48888294238E11
32tl1, tabu length, 32, 2267458.8474120507, 1.14296186209E11
32tl2, tabu length, 32, 2274624.4683016073, 1.13191493905E11
32tl3, tabu length, 32, 2259349.897996107, 1.39889136554E11
32tl4, tabu length, 32, 2263890.2252069465, 1.87783115837E11
32tl5, tabu length, 32, 2270132.048340838, 1.06598702645E11
33tl1, tabu length, 33, 2269522.6205265876, 1.16621114654E11
33tl2, tabu length, 33, 2268523.620852218, 9.3931249275E10
33tl3, tabu length, 33, 2264144.3847200875, 1.52000951464E11
33tl4, tabu length, 33, 2259038.88128632, 1.29930303274E11
33tl5, tabu length, 33, 2264169.205667406, 1.12463548903E11
34tl1, tabu length, 34, 2262807.111087705, 1.67285783247E11
34tl2, tabu length, 34, 2274048.8781172764, 7.4165315697E10
34tl3, tabu length, 34, 2270883.7079785177, 6.8997395789E10
34tl4, tabu length, 34, 2270843.148322327, 1.51449629644E11
34tl5, tabu length, 34, 2262102.583229211, 9.034821479E10
35tl1, tabu length, 35, 2268605.7170332232, 7.2929975298E10
35tl2, tabu length, 35, 2268339.475168635, 8.2801838129E10
35tl3, tabu length, 35, 2264397.053937806, 1.7382781947E11
35tl4, tabu length, 35, 2265940.474618276, 6.7046929838E10
35tl5, tabu length, 35, 2270455.215534957, 1.46776514241E11
36tl1, tabu length, 36, 2260401.81539863, 1.53865715389E11
36tl2, tabu length, 36, 2269543.8227809872, 1.05522227639E11
36tl3, tabu length, 36, 2261347.885082097, 6.4044011959E10
36tl4, tabu length, 36, 2267335.671103351, 1.49996641864E11
36tl5, tabu length, 36, 2263333.0707091643, 7.7210882013E10
37tl1, tabu length, 37, 2263452.899626594, 1.02259117764E11
37tl2, tabu length, 37, 2274453.585122531, 7.9242495184E10
37tl3, tabu length, 37, 2261577.936547957, 9.0068835445E10
37tl4, tabu length, 37, 2265535.861083804, 1.09613061441E11
37tl5, tabu length, 37, 2258213.2282461966, 1.3628494508E11
38tl1, tabu length, 38, 2270205.748391281, 7.1130688319E10
38tl2, tabu length, 38, 2267341.1583293015, 1.05303581356E11
38tl3, tabu length, 38, 2269228.612712619, 1.27040779894E11
38tl4, tabu length, 38, 2265234.3573009158, 7.3002000719E10
38tl5, tabu length, 38, 2273854.7381019276, 9.6301010927E10
39tl1, tabu length, 39, 2269911.2599422634, 6.601487216E10
39tl2, tabu length, 39, 2269421.3245525993, 8.4680370908E10
39tl3, tabu length, 39, 2267713.608252082, 1.05586531583E11
39tl4, tabu length, 39, 2272966.02147982, 6.0337652124E10
39tl5, tabu length, 39, 2267029.758599787, 1.08154350122E11
40tl1, tabu length, 40, 2267856.539769523, 9.613977796E10
40tl2, tabu length, 40, 2270384.2525082207, 6.1958855697E10
40tl3, tabu length, 40, 2271353.5242152065, 1.50024784628E11
40tl4, tabu length, 40, 2262487.545888174, 1.25043482575E11
40tl5, tabu length, 40, 2269546.0794141702, 6.9668610563E10
41tl1, tabu length, 41, 2265156.399379716, 1.52302990188E11
41tl2, tabu length, 41, 2269642.1120221075, 1.12825248866E11
41tl3, tabu length, 41, 2266479.5244407654, 9.4319115569E10
41tl4, tabu length, 41, 2273073.7206522496, 6.8485819858E10
41tl5, tabu length, 41, 2271881.529839344, 1.26178329622E11
42tl1, tabu length, 42, 2267190.8976159454, 1.27181806761E11
42tl2, tabu length, 42, 2265557.6968324687, 1.05955353616E11
42tl3, tabu length, 42, 2270182.950942521, 7.0223784218E10
42tl4, tabu length, 42, 2270243.0953813978, 8.724282098E10
42tl5, tabu length, 42, 2268512.841363917, 1.12144346236E11
43tl1, tabu length, 43, 2266619.318073702, 1.15459598597E11
43tl2, tabu length, 43, 2265058.7130106725, 1.01415054728E11
43tl3, tabu length, 43, 2269830.4819571115, 1.25007552418E11
43tl4, tabu length, 43, 2264720.440103245, 1.06354726129E11
43tl5, tabu length, 43, 2270629.372898887, 6.9787723244E10
44tl1, tabu length, 44, 2267914.4304920635, 1.26917300196E11
44tl2, tabu length, 44, 2266601.7133053537, 1.24795832898E11
44tl3, tabu length, 44, 2266142.8687790544, 1.70428391236E11
44tl4, tabu length, 44, 2264726.69827954, 8.7713189783E10
44tl5, tabu length, 44, 2265978.3016492687, 8.5984655517E10
45tl1, tabu length, 45, 2260074.195534639, 1.39202026308E11
45tl2, tabu length, 45, 2263812.630735785, 1.30689664574E11
45tl3, tabu length, 45, 2265944.801778064, 1.42192541539E11
45tl4, tabu length, 45, 2264965.060530045, 7.2802374638E10
45tl5, tabu length, 45, 2267347.584584165, 8.7584964389E10
46tl1, tabu length, 46, 2269385.060566238, 1.31534154916E11
46tl2, tabu length, 46, 2269713.178669122, 7.580821452E10
46tl3, tabu length, 46, 2265204.6572046573, 1.92885223769E11
46tl4, tabu length, 46, 2266349.053793459, 9.6781246285E10
46tl5, tabu length, 46, 2264434.0374235003, 1.25402170807E11
47tl1, tabu length, 47, 2271909.9184653973, 1.05467212994E11
47tl2, tabu length, 47, 2262936.112506565, 8.5381944402E10
47tl3, tabu length, 47, 2268967.053779495, 7.766151758E10
47tl4, tabu length, 47, 2261345.919751784, 2.39994535931E11
47tl5, tabu length, 47, 2276339.738172965, 6.4076993361E10
48tl1, tabu length, 48, 2263688.8101169607, 9.911382844E10
48tl2, tabu length, 48, 2266646.5687604817, 8.3471438852E10
48tl3, tabu length, 48, 2265695.2793127294, 6.6459186993E10
48tl4, tabu length, 48, 2265303.7862822562, 6.5992429582E10
48tl5, tabu length, 48, 2267485.227985885, 8.6885712568E10
49tl1, tabu length, 49, 2272352.9427538454, 1.01307585136E11
49tl2, tabu length, 49, 2269956.2647836907, 1.2254753478E11
49tl3, tabu length, 49, 2268073.834148447, 6.5379583653E10
49tl4, tabu length, 49, 2266450.052564379, 1.04148246032E11
49tl5, tabu length, 49, 2270329.9301248756, 6.7002268936E10
50tl1, tabu length, 50, 2265828.2424417804, 9.9863927678E10
50tl2, tabu length, 50, 2268214.78799127, 1.62415579929E11
50tl3, tabu length, 50, 2264119.021719604, 8.6122385465E10
50tl4, tabu length, 50, 2261372.5834217146, 1.22709216672E11
50tl5, tabu length, 50, 2267512.848618768, 1.82288821133E11
51tl1, tabu length, 51, 2266779.0390732316, 1.67308604784E11
51tl2, tabu length, 51, 2266202.9612572887, 1.04531587421E11
51tl3, tabu length, 51, 2266935.369901605, 1.26049209391E11
51tl4, tabu length, 51, 2264349.2204428716, 1.43009820345E11
51tl5, tabu length, 51, 2267892.833510996, 1.3116648302E11
52tl1, tabu length, 52, 2269329.045502521, 1.04208816727E11
52tl2, tabu length, 52, 2271981.7250972944, 1.04557425885E11
52tl3, tabu length, 52, 2265790.540876577, 1.5843256584E11
52tl4, tabu length, 52, 2268637.1974906176, 6.7443414218E10
52tl5, tabu length, 52, 2266126.504784116, 9.8880932348E10
53tl1, tabu length, 53, 2267028.067673926, 1.099922488E11
53tl2, tabu length, 53, 2265837.37754624, 1.51146024013E11
53tl3, tabu length, 53, 2262862.2755532833, 1.68207006623E11
53tl4, tabu length, 53, 2268765.1778963804, 1.24967482095E11
53tl5, tabu length, 53, 2263824.48200492, 8.9804017881E10
54tl1, tabu length, 54, 2270815.4518408263, 8.4075355298E10
54tl2, tabu length, 54, 2266610.9370405767, 1.75924431189E11
54tl3, tabu length, 54, 2265039.2743750415, 1.7181879945E11
54tl4, tabu length, 54, 2270159.984719461, 7.7103482229E10
54tl5, tabu length, 54, 2264453.960296703, 1.35185808513E11
55tl1, tabu length, 55, 2267873.2351406813, 1.11220528121E11
55tl2, tabu length, 55, 2267768.3432924123, 1.34769918972E11
55tl3, tabu length, 55, 2272308.7546631806, 1.36001710995E11
55tl4, tabu length, 55, 2272902.4839847363, 9.5060400427E10
55tl5, tabu length, 55, 2264851.3692820673, 1.39010626648E11
56tl1, tabu length, 56, 2269269.770032772, 8.1703532879E10
56tl2, tabu length, 56, 2268506.4657159746, 8.324214356E10
56tl3, tabu length, 56, 2266592.4812981803, 1.17579438348E11
56tl4, tabu length, 56, 2263704.0376709327, 8.5095116937E10
56tl5, tabu length, 56, 2262051.374114644, 7.2467990024E10
57tl1, tabu length, 57, 2266010.592668792, 1.45964990786E11
57tl2, tabu length, 57, 2260594.708070243, 8.6315488733E10
57tl3, tabu length, 57, 2269226.908433388, 9.6046980912E10
57tl4, tabu length, 57, 2266014.460050202, 7.5705931488E10
57tl5, tabu length, 57, 2268215.245323029, 1.45491070186E11
58tl1, tabu length, 58, 2268828.349446694, 7.5496229196E10
58tl2, tabu length, 58, 2274757.6082269372, 7.1011131198E10
58tl3, tabu length, 58, 2271398.9771989184, 9.1096823972E10
58tl4, tabu length, 58, 2265409.323708706, 1.0822114803E11
58tl5, tabu length, 58, 2266023.256966184, 1.1691608584E11
59tl1, tabu length, 59, 2263573.0942922547, 2.33901180551E11
59tl2, tabu length, 59, 2269785.7385346927, 9.6421546899E10
59tl3, tabu length, 59, 2267674.9202410374, 8.4196626372E10
59tl4, tabu length, 59, 2261500.140096648, 6.573389358E10
59tl5, tabu length, 59, 2273035.618331011, 8.2341842835E10
60tl1, tabu length, 60, 2263079.1860610126, 1.12707656131E11
60tl2, tabu length, 60, 2264029.3168985513, 1.01719564783E11
60tl3, tabu length, 60, 2269257.492123655, 1.75472504081E11
60tl4, tabu length, 60, 2271208.944464604, 8.5951612003E10
60tl5, tabu length, 60, 2267401.494438544, 1.08004403421E11
61tl1, tabu length, 61, 2260096.4529353045, 1.02452621164E11
61tl2, tabu length, 61, 2260712.8628059635, 1.78439515816E11
61tl3, tabu length, 61, 2265969.8210153263, 1.18490075411E11
61tl4, tabu length, 61, 2266749.8645037017, 1.39785249376E11
61tl5, tabu length, 61, 2267283.4289049907, 1.41377198063E11
62tl1, tabu length, 62, 2267490.764207233, 7.2072348222E10
62tl2, tabu length, 62, 2268596.9969399665, 1.28589859565E11
62tl3, tabu length, 62, 2265920.1419106848, 1.15129642748E11
62tl4, tabu length, 62, 2268053.8431823263, 1.04999211852E11
62tl5, tabu length, 62, 2262678.715141761, 2.05708200906E11
63tl1, tabu length, 63, 2267131.7704397314, 1.1854513659E11
63tl2, tabu length, 63, 2265535.2749043666, 1.31032629346E11
63tl3, tabu length, 63, 2266892.4921969683, 1.77152072482E11
63tl4, tabu length, 63, 2265806.7635673904, 1.03518113737E11
63tl5, tabu length, 63, 2268443.16941503, 8.1497955093E10
64tl1, tabu length, 64, 2266010.890383376, 1.24477053512E11
64tl2, tabu length, 64, 2262145.002768915, 1.09014504832E11
64tl3, tabu length, 64, 2272463.8140712795, 7.249539799E10
64tl4, tabu length, 64, 2268239.592395723, 1.05114180791E11
64tl5, tabu length, 64, 2269764.828012136, 1.00746552238E11
65tl1, tabu length, 65, 2262077.0036637513, 2.44226450679E11
65tl2, tabu length, 65, 2268680.7407858893, 9.9885667313E10
65tl3, tabu length, 65, 2266783.1120984377, 7.5163421713E10
65tl4, tabu length, 65, 2263513.3918857407, 9.6510243974E10
65tl5, tabu length, 65, 2266246.9771524034, 1.20978563557E11
66tl1, tabu length, 66, 2264017.0107170283, 1.0587745182E11
66tl2, tabu length, 66, 2266031.6925585335, 9.2012727388E10
66tl3, tabu length, 66, 2271586.644123792, 6.5760692447E10
66tl4, tabu length, 66, 2268540.9640835803, 2.07700890101E11
66tl5, tabu length, 66, 2267527.4101433475, 1.12954671739E11
67tl1, tabu length, 67, 2263051.2145586764, 7.682524254E10
67tl2, tabu length, 67, 2277140.031599665, 6.3674434973E10
67tl3, tabu length, 67, 2266986.329943099, 1.13191777705E11
67tl4, tabu length, 67, 2264249.549079179, 2.74981368044E11
67tl5, tabu length, 67, 2263597.076424607, 1.2419477171E11
68tl1, tabu length, 68, 2265105.2647482892, 1.12782088489E11
68tl2, tabu length, 68, 2266360.008995479, 1.69240427452E11
68tl3, tabu length, 68, 2267979.0024895146, 1.87714441831E11
68tl4, tabu length, 68, 2273809.0247053644, 9.8213220915E10
68tl5, tabu length, 68, 2266360.627958865, 1.64628528833E11
69tl1, tabu length, 69, 2268254.864049397, 1.54841322027E11
69tl2, tabu length, 69, 2264828.483518769, 1.7606211678E11
69tl3, tabu length, 69, 2269928.624784916, 7.3391973049E10
69tl4, tabu length, 69, 2267069.522906529, 8.624739417E10
69tl5, tabu length, 69, 2268193.394434323, 1.81567631726E11
70tl1, tabu length, 70, 2260891.621241441, 6.979792396E10
70tl2, tabu length, 70, 2268751.9742346806, 1.07741390555E11
70tl3, tabu length, 70, 2269892.815508718, 7.3993380963E10
70tl4, tabu length, 70, 2267585.544410147, 9.170659149E10
70tl5, tabu length, 70, 2273363.9640856395, 6.760293521E10
71tl1, tabu length, 71, 2262481.2446522387, 9.0329816673E10
71tl2, tabu length, 71, 2267180.8898533448, 1.24002544013E11
71tl3, tabu length, 71, 2260185.3123355163, 1.83670372456E11
71tl4, tabu length, 71, 2264989.821870084, 1.24881995693E11
71tl5, tabu length, 71, 2271655.3490072424, 8.9533309423E10
72tl1, tabu length, 72, 2259165.7735238452, 2.02476093219E11
72tl2, tabu length, 72, 2267810.2533198143, 8.8327137167E10
72tl3, tabu length, 72, 2269258.5114582167, 1.90360412746E11
72tl4, tabu length, 72, 2272069.483777252, 7.0772273621E10
72tl5, tabu length, 72, 2266817.760734995, 1.64754601572E11
73tl1, tabu length, 73, 2267425.797273269, 1.35949362189E11
73tl2, tabu length, 73, 2266696.2876052465, 9.131893142E10
73tl3, tabu length, 73, 2265738.8599561, 1.26925875989E11
73tl4, tabu length, 73, 2266304.1817567903, 2.23417029022E11
73tl5, tabu length, 73, 2268524.379334637, 1.21778756661E11
74tl1, tabu length, 74, 2265158.0209500166, 1.1599394813E11
74tl2, tabu length, 74, 2269076.890111471, 1.23261767789E11
74tl3, tabu length, 74, 2262562.3351839418, 2.53113723803E11
74tl4, tabu length, 74, 2266410.7111286055, 1.66381128766E11
74tl5, tabu length, 74, 2263148.390044136, 8.9934281032E10
75tl1, tabu length, 75, 2266532.1958243772, 1.56635062678E11
75tl2, tabu length, 75, 2264395.7243990186, 7.9249083132E10
75tl3, tabu length, 75, 2265319.25941361, 1.27741472531E11
75tl4, tabu length, 75, 2268851.0851352257, 1.0454968265E11
75tl5, tabu length, 75, 2266061.770466498, 1.52456781577E11
76tl1, tabu length, 76, 2261022.34634961, 1.35429373526E11
76tl2, tabu length, 76, 2267015.114015582, 9.8275546166E10
76tl3, tabu length, 76, 2266581.8553449847, 7.7735835838E10
76tl4, tabu length, 76, 2270860.366876699, 7.6669341849E10
