1nic1, non-improving cycles, 1, 1, 3765312.4772020504, 2.603836323, 106, 326, 149, 348, 321, 468, 270, 448, 418, 659
2nic1, non-improving cycles, 1, 2, 2925831.957101391, 1.690918321, 88, 284, 71, 252, 266, 410, 192, 384, 359, 602
3nic1, non-improving cycles, 1, 3, 2481612.553697223, 1.478987006, 56, 120, 46, 287, 207, 359, 224, 380, 302, 546
4nic1, non-improving cycles, 1, 4, 2394211.074714614, 1.623423375, 27, 161, 14, 167, 178, 272, 135, 339, 274, 465
5nic1, non-improving cycles, 1, 5, 2442253.391928264, 1.914944863, 34, 173, 5, 161, 196, 340, 126, 363, 299, 524
6nic1, non-improving cycles, 1, 6, 2292626.3119303375, 1.941087491, 5, 201, 60, 223, 156, 315, 189, 303, 248, 496
7nic1, non-improving cycles, 1, 7, 2349129.3517268333, 1.77388131, 3, 108, 26, 213, 154, 301, 177, 291, 248, 493
8nic1, non-improving cycles, 1, 8, 2465040.016866939, 1.876807222, 3, 93, 77, 240, 186, 365, 198, 368, 292, 548
9nic1, non-improving cycles, 1, 9, 2377170.8175841873, 2.906259513, 6, 108, 50, 217, 157, 333, 184, 337, 250, 514
10nic1, non-improving cycles, 1, 10, 2408106.6349287233, 2.331586197, 16, 213, 31, 229, 167, 330, 183, 324, 260, 526
11nic1, non-improving cycles, 1, 11, 2286489.819927599, 2.500981445, 2, 130, 62, 232, 153, 306, 201, 309, 244, 489
12nic1, non-improving cycles, 1, 12, 2345815.122990071, 2.278052558, 24, 188, 30, 315, 175, 337, 266, 335, 266, 518
13nic1, non-improving cycles, 1, 13, 2337524.317308455, 2.525649876, 9, 158, 13, 240, 160, 318, 204, 300, 254, 502
14nic1, non-improving cycles, 1, 14, 2349279.63413087, 3.734868848, 7, 101, 55, 230, 158, 311, 182, 296, 253, 493
15nic1, non-improving cycles, 1, 15, 2339893.065152774, 2.516745029, 4, 182, 79, 251, 155, 297, 208, 280, 246, 486
16nic1, non-improving cycles, 1, 16, 2346055.9114005663, 3.362260902, 8, 181, 56, 244, 159, 314, 207, 306, 259, 499
17nic1, non-improving cycles, 1, 17, 2342906.8135653026, 3.127295575, 24, 193, 3, 238, 175, 325, 124, 329, 266, 509
18nic1, non-improving cycles, 1, 18, 2335315.61675879, 3.51752569, 15, 143, 62, 226, 166, 295, 196, 325, 259, 477
19nic1, non-improving cycles, 1, 19, 2361103.9774540383, 4.719844433, 28, 214, 60, 252, 179, 323, 190, 325, 273, 516
20nic1, non-improving cycles, 1, 20, 2341286.756813464, 3.939295757, 20, 184, 40, 244, 171, 298, 196, 323, 262, 485
21nic1, non-improving cycles, 1, 21, 2330766.415255962, 4.355938719, 7, 210, 0, 174, 162, 316, 121, 329, 257, 509
22nic1, non-improving cycles, 1, 22, 2381629.3317668634, 4.141191804, 26, 129, 45, 314, 177, 335, 271, 345, 269, 522
23nic1, non-improving cycles, 1, 23, 2351774.6033700057, 4.571843247, 14, 226, 20, 171, 184, 334, 141, 325, 275, 523
24nic1, non-improving cycles, 1, 24, 2386688.565738651, 3.001959125, 3, 179, 129, 298, 154, 322, 255, 340, 254, 505
25nic1, non-improving cycles, 1, 25, 2335631.0127436, 4.36016511, 14, 176, 4, 199, 165, 303, 132, 314, 256, 486
26nic1, non-improving cycles, 1, 26, 2354771.1506030504, 3.565092512, 10, 136, 80, 243, 161, 319, 203, 320, 264, 506
27nic1, non-improving cycles, 1, 27, 2323031.1565273777, 6.202416419, 12, 161, 76, 302, 163, 317, 252, 314, 255, 505
28nic1, non-improving cycles, 1, 28, 2382837.11756759, 3.661294432, 14, 137, 33, 248, 165, 326, 193, 296, 264, 512
29nic1, non-improving cycles, 1, 29, 2309105.4932909496, 3.795641663, 0, 200, 109, 294, 151, 314, 260, 306, 242, 498
30nic1, non-improving cycles, 1, 30, 2333256.9430923685, 5.732387235, 8, 218, 8, 177, 159, 328, 145, 325, 252, 509
31nic1, non-improving cycles, 1, 31, 2374021.4404837945, 3.886659487, 27, 154, 79, 251, 178, 339, 221, 350, 272, 520
32nic1, non-improving cycles, 1, 32, 2325658.7326414525, 6.546849409, 1, 159, 24, 217, 152, 268, 187, 309, 244, 487
33nic1, non-improving cycles, 1, 33, 2307873.3420132846, 5.59625336, 6, 172, 44, 238, 157, 293, 184, 315, 249, 482
34nic1, non-improving cycles, 1, 34, 2326121.17794764, 6.172821027, 14, 208, 97, 251, 165, 333, 220, 334, 264, 517
35nic1, non-improving cycles, 1, 35, 2300852.504838845, 8.469439173, 5, 141, 41, 235, 156, 318, 204, 315, 250, 499
36nic1, non-improving cycles, 1, 36, 2341889.462340765, 6.566835185, 20, 178, 107, 308, 171, 327, 271, 338, 263, 518
37nic1, non-improving cycles, 1, 37, 2342049.457883415, 8.935541764, 6, 127, 50, 232, 157, 316, 200, 286, 251, 497
38nic1, non-improving cycles, 1, 38, 2327474.488895987, 4.630434197, 21, 137, 88, 310, 172, 323, 223, 333, 263, 506
1nic1, non-improving cycles, 1, 1, 2380044.9515502034, 1.025688143, 0, 126, 56, 231, 157, 267, 192, 303, 254, 448
2nic1, non-improving cycles, 1, 2, 3362158.8813577904, 1.224128884, 0, 338, 172, 431, 229, 448, 306, 449, 371, 636
3nic1, non-improving cycles, 1, 3, 2342998.031106486, 0.524700661, 0, 172, 42, 246, 165, 307, 192, 322, 260, 508
4nic1, non-improving cycles, 1, 4, 2324775.8848872487, 1.250818272, 14, 209, 0, 185, 167, 325, 133, 323, 259, 510
5nic1, non-improving cycles, 1, 5, 2328475.009270802, 1.12616585, 0, 127, 94, 288, 165, 315, 218, 320, 256, 499
6nic1, non-improving cycles, 1, 6, 2349204.050278404, 1.168203177, 0, 83, 30, 207, 157, 281, 177, 308, 248, 467
7nic1, non-improving cycles, 1, 7, 2408487.4275054215, 1.041310174, 0, 121, 1, 230, 157, 247, 126, 302, 252, 437
8nic1, non-improving cycles, 1, 8, 2358275.6892756666, 1.39439662, 0, 145, 61, 222, 163, 279, 190, 327, 259, 477
9nic1, non-improving cycles, 1, 9, 2365116.0338481367, 1.245307567, 0, 152, 92, 248, 164, 284, 217, 301, 258, 472
10nic1, non-improving cycles, 1, 10, 2327832.554919153, 1.692567283, 0, 164, 37, 241, 164, 302, 211, 316, 255, 487
11nic1, non-improving cycles, 1, 11, 2344274.811756578, 2.403749239, 0, 194, 43, 251, 169, 333, 191, 337, 261, 515
12nic1, non-improving cycles, 1, 12, 2367263.2778317938, 1.841230134, 7, 85, 0, 234, 161, 273, 193, 321, 253, 502
13nic1, non-improving cycles, 1, 13, 2398654.059738963, 3.08307345, 22, 163, 0, 225, 183, 315, 151, 349, 279, 506
14nic1, non-improving cycles, 1, 14, 2329085.2323254235, 3.463852788, 0, 200, 98, 309, 167, 323, 221, 332, 258, 506
15nic1, non-improving cycles, 1, 15, 2363026.7074337555, 2.740662854, 0, 209, 48, 247, 162, 332, 211, 300, 260, 513
16nic1, non-improving cycles, 1, 16, 2394078.0618771794, 2.622763088, 0, 133, 21, 231, 182, 310, 151, 334, 273, 516
17nic1, non-improving cycles, 1, 17, 2351552.842719059, 2.139426168, 0, 216, 47, 244, 179, 327, 214, 342, 271, 520
18nic1, non-improving cycles, 1, 18, 2415336.9592399, 2.203917534, 32, 194, 0, 303, 186, 338, 190, 347, 284, 530
19nic1, non-improving cycles, 1, 19, 2368940.5311744097, 2.733196683, 7, 143, 0, 238, 166, 295, 124, 315, 259, 492
20nic1, non-improving cycles, 1, 20, 2327519.9905327065, 3.781521203, 0, 180, 90, 264, 158, 286, 215, 311, 250, 473
21nic1, non-improving cycles, 1, 21, 2345219.320837474, 2.382863032, 0, 164, 82, 248, 161, 300, 211, 310, 258, 484
22nic1, non-improving cycles, 1, 22, 2376250.656760592, 2.656365542, 0, 192, 73, 257, 183, 333, 200, 329, 276, 521
23nic1, non-improving cycles, 1, 23, 2325533.7876569736, 3.08684507, 0, 135, 72, 243, 153, 305, 213, 315, 253, 493
24nic1, non-improving cycles, 1, 24, 2351252.371716944, 5.690096688, 0, 114, 73, 231, 154, 261, 201, 316, 250, 469
25nic1, non-improving cycles, 1, 25, 2335289.7315673525, 3.529456896, 0, 160, 12, 229, 162, 311, 186, 327, 254, 493
26nic1, non-improving cycles, 1, 26, 2395606.215238008, 3.126105201, 0, 135, 11, 209, 158, 245, 172, 299, 249, 497
27nic1, non-improving cycles, 1, 27, 2313943.632578742, 4.565517748, 0, 165, 53, 245, 160, 317, 194, 326, 256, 500
28nic1, non-improving cycles, 1, 28, 2382553.905482369, 3.592152347, 0, 195, 10, 228, 173, 300, 133, 328, 268, 481
29nic1, non-improving cycles, 1, 29, 2339158.899709807, 11.974026146, 0, 169, 37, 236, 161, 319, 175, 288, 252, 502
30nic1, non-improving cycles, 1, 30, 2349492.2512121396, 4.471647581, 0, 202, 99, 322, 175, 336, 238, 339, 271, 519
31nic1, non-improving cycles, 1, 31, 2321077.936635289, 6.100054801, 0, 148, 101, 276, 161, 304, 236, 317, 252, 493
32nic1, non-improving cycles, 1, 32, 2362012.3743249383, 5.403526634, 0, 209, 96, 290, 179, 329, 237, 321, 270, 520
33nic1, non-improving cycles, 1, 33, 2321666.862967184, 10.60047188, 0, 141, 102, 280, 156, 298, 227, 304, 247, 487
