9nic14, standard removes, 1, 9, 2326772.0925805056, 337.440319531, 0, 183, 50, 240, 163, 323, 205, 327, 255, 510
2nic15, standard removes, 1, 2, 2295261.794255254, 27.582386883, 0, 188, 105, 296, 156, 307, 231, 313, 247, 492
3nic15, standard removes, 1, 3, 2303259.4078119644, 19.219544144, 0, 183, 86, 250, 159, 317, 214, 311, 250, 500
4nic15, standard removes, 1, 4, 2362105.8804931017, 14.623024201, 0, 192, 99, 320, 181, 344, 288, 342, 272, 525
5nic15, standard removes, 1, 5, 2330929.5945869014, 17.344524864, 0, 170, 22, 229, 154, 302, 193, 323, 245, 486
6nic15, standard removes, 1, 6, 2310886.2246447434, 27.628558301, 0, 197, 25, 240, 156, 317, 183, 311, 251, 499
7nic15, standard removes, 1, 7, 2352839.6789701837, 62.947929125, 0, 152, 86, 242, 164, 276, 212, 305, 255, 466
8nic15, standard removes, 1, 8, 2347428.0818845304, 82.030457136, 0, 169, 12, 232, 168, 307, 195, 318, 259, 496
9nic15, standard removes, 1, 9, 2323948.9726311397, 546.299371827, 0, 173, 72, 283, 158, 303, 220, 306, 249, 487
2nic1, standard removes, 2, 2, 1851979.7839655702, 19.788398957, 350, 410, 420, 337, 285, 281, 321, 246, 130, 152
3nic1, standard removes, 2, 3, 1830019.687839606, 37.646299557, 339, 407, 431, 345, 278, 262, 333, 247, 128, 148
4nic1, standard removes, 2, 4, 1838998.4884098195, 18.06094259, 351, 405, 433, 351, 288, 284, 337, 250, 132, 151
5nic1, standard removes, 2, 5, 1894493.6018190712, 40.036861558, 343, 419, 440, 346, 276, 314, 348, 251, 107, 153
6nic1, standard removes, 2, 6, 1904326.2525061418, 60.38519396, 352, 412, 448, 362, 276, 324, 357, 259, 120, 162
7nic1, standard removes, 2, 7, 1912496.7283529765, 70.994631163, 368, 445, 444, 375, 303, 268, 353, 284, 152, 130
8nic1, standard removes, 2, 8, 1921232.6144322571, 154.441592402, 373, 447, 458, 336, 310, 319, 363, 240, 147, 114
9nic1, standard removes, 2, 9, 1895326.5382614653, 370.902129093, 334, 429, 443, 346, 268, 315, 349, 253, 114, 160
2nic2, standard removes, 2, 2, 1891887.1896200955, 15.945288435, 305, 365, 406, 309, 237, 270, 311, 212, 81, 108
3nic2, standard removes, 2, 3, 1876772.4688301086, 17.000281224, 365, 435, 448, 339, 304, 307, 351, 242, 146, 134
4nic2, standard removes, 2, 4, 1887324.2369034141, 26.876014092, 371, 450, 463, 376, 309, 333, 368, 275, 153, 175
5nic2, standard removes, 2, 5, 1920345.4891392486, 18.908776327, 387, 465, 476, 390, 322, 344, 382, 287, 161, 191
6nic2, standard removes, 2, 6, 1911633.1720634764, 39.353649282, 342, 382, 418, 288, 276, 270, 307, 196, 126, 95
7nic2, standard removes, 2, 7, 1911361.2259056768, 73.812281222, 371, 446, 452, 380, 308, 326, 361, 282, 144, 185
8nic2, standard removes, 2, 8, 1900558.2830001805, 161.006808531, 370, 441, 445, 370, 308, 303, 353, 268, 135, 146
9nic2, standard removes, 2, 9, 1920169.0239799393, 349.48708083, 396, 471, 478, 393, 331, 333, 380, 298, 181, 185
2nic3, standard removes, 2, 2, 1879263.3712176245, 27.514158831, 316, 407, 423, 335, 253, 268, 331, 243, 90, 139
3nic3, standard removes, 2, 3, 1945602.8468399267, 15.350216427, 272, 345, 357, 253, 203, 233, 264, 162, 46, 0
4nic3, standard removes, 2, 4, 1847829.5291111656, 63.007945049, 359, 424, 444, 360, 295, 316, 348, 263, 144, 144
5nic3, standard removes, 2, 5, 1882873.5762658399, 42.04737394, 357, 429, 447, 356, 293, 271, 355, 254, 135, 132
6nic3, standard removes, 2, 6, 1921394.4788589703, 28.530383908, 382, 445, 448, 373, 319, 318, 352, 269, 153, 178
7nic3, standard removes, 2, 7, 1917630.717674952, 81.90881007, 331, 388, 405, 294, 268, 247, 311, 179, 103, 75
8nic3, standard removes, 2, 8, 1855640.300710091, 193.523822141, 322, 395, 409, 321, 259, 261, 314, 221, 103, 68
9nic3, standard removes, 2, 9, 1914566.2356522146, 281.757500038, 367, 437, 429, 350, 296, 240, 329, 246, 137, 149
2nic4, standard removes, 2, 2, 1890324.966816076, 17.315387808, 369, 443, 453, 377, 305, 298, 359, 284, 154, 173
3nic4, standard removes, 2, 3, 1852995.0602438287, 16.782254439, 350, 431, 443, 356, 289, 306, 350, 262, 128, 159
4nic4, standard removes, 2, 4, 1850620.4909707601, 18.684973132, 321, 396, 398, 321, 254, 233, 300, 221, 90, 106
5nic4, standard removes, 2, 5, 1864371.0662570668, 19.544943552, 359, 422, 446, 356, 298, 288, 334, 265, 140, 157
6nic4, standard removes, 2, 6, 1884897.3641821523, 35.237522045, 358, 427, 404, 332, 296, 278, 308, 241, 135, 145
7nic4, standard removes, 2, 7, 1882677.2677692084, 48.360030599, 337, 355, 427, 335, 274, 295, 335, 225, 113, 131
8nic4, standard removes, 2, 8, 1915427.4634427233, 191.874390647, 317, 395, 373, 328, 252, 237, 275, 235, 85, 105
9nic4, standard removes, 2, 9, 1906981.3025146304, 301.646946555, 358, 408, 414, 362, 296, 272, 314, 269, 127, 173
2nic5, standard removes, 2, 2, 1842183.365259109, 24.086872257, 348, 419, 418, 348, 287, 289, 326, 246, 124, 146
3nic5, standard removes, 2, 3, 1879878.6679749798, 35.761218584, 325, 361, 410, 322, 264, 187, 318, 212, 110, 65
4nic5, standard removes, 2, 4, 1877374.9443846825, 17.105183912, 364, 423, 442, 349, 302, 308, 351, 251, 145, 135
5nic5, standard removes, 2, 5, 1867037.3451399223, 39.006819249, 294, 368, 361, 278, 217, 230, 260, 181, 65, 90
6nic5, standard removes, 2, 6, 1877253.9834848358, 48.931186219, 328, 391, 430, 343, 267, 299, 336, 242, 109, 135
7nic5, standard removes, 2, 7, 1830505.8731544502, 138.718393866, 316, 388, 408, 312, 250, 279, 316, 221, 95, 119
8nic5, standard removes, 2, 8, 1850983.5733898336, 183.322326736, 322, 387, 381, 304, 258, 254, 285, 198, 104, 106
9nic5, standard removes, 2, 9, 1830061.5965819343, 447.104213928, 341, 414, 412, 329, 277, 252, 320, 233, 123, 142
2nic6, standard removes, 2, 2, 1946638.2535628225, 14.635706832, 387, 449, 435, 393, 323, 314, 344, 299, 172, 176
3nic6, standard removes, 2, 3, 1898367.4119782741, 14.592002627, 309, 373, 398, 301, 245, 228, 303, 207, 65, 94
4nic6, standard removes, 2, 4, 1828404.7572911186, 32.699979656, 340, 406, 426, 340, 278, 295, 335, 221, 125, 127
5nic6, standard removes, 2, 5, 1898036.8915434764, 46.307063646, 371, 418, 436, 363, 310, 304, 341, 263, 152, 153
6nic6, standard removes, 2, 6, 1914183.2793086558, 33.062411276, 378, 455, 436, 381, 317, 284, 327, 285, 160, 174
7nic6, standard removes, 2, 7, 1977092.900822883, 71.24824305, 405, 487, 482, 410, 342, 339, 389, 310, 184, 210
8nic6, standard removes, 2, 8, 1812824.8942360622, 157.89795087, 327, 380, 397, 323, 265, 271, 303, 224, 115, 131
9nic6, standard removes, 2, 9, 1890229.2137169843, 519.79554591, 325, 403, 370, 305, 261, 223, 277, 194, 110, 89
2nic7, standard removes, 2, 2, 1912889.2023247436, 16.755919068, 390, 451, 475, 384, 326, 322, 379, 292, 172, 174
3nic7, standard removes, 2, 3, 1861649.0862532419, 20.77046441, 333, 388, 403, 305, 271, 272, 308, 207, 121, 97
4nic7, standard removes, 2, 4, 1881820.3078832198, 20.398221502, 364, 422, 449, 355, 297, 295, 350, 252, 138, 151
5nic7, standard removes, 2, 5, 1904819.029455292, 30.271457578, 303, 395, 378, 329, 238, 249, 286, 232, 86, 123
6nic7, standard removes, 2, 6, 1937364.3069033255, 35.813745724, 338, 422, 441, 331, 275, 277, 350, 224, 120, 84
7nic7, standard removes, 2, 7, 1962715.0002901715, 51.531341492, 396, 476, 461, 401, 332, 317, 370, 292, 170, 189
8nic7, standard removes, 2, 8, 1929945.9728482477, 173.991918752, 385, 458, 445, 371, 317, 295, 346, 271, 158, 173
9nic7, standard removes, 2, 9, 1935966.9916396558, 382.452564708, 392, 451, 446, 385, 330, 308, 350, 275, 178, 175
2nic8, standard removes, 2, 2, 1907877.8985117176, 18.058604808, 384, 437, 460, 372, 322, 307, 362, 281, 163, 184
3nic8, standard removes, 2, 3, 1918882.561823044, 25.051808367, 371, 422, 453, 345, 310, 288, 361, 244, 138, 144
4nic8, standard removes, 2, 4, 1861032.342380389, 16.938814329, 358, 434, 450, 367, 297, 274, 358, 271, 144, 174
5nic8, standard removes, 2, 5, 1956858.7179961978, 21.198893313, 381, 458, 454, 368, 318, 311, 358, 217, 168, 119
6nic8, standard removes, 2, 6, 1872274.513571912, 69.589248495, 337, 387, 432, 333, 270, 274, 341, 235, 118, 140
7nic8, standard removes, 2, 7, 1924296.4754684274, 74.150858106, 341, 442, 445, 371, 280, 294, 349, 275, 126, 171
8nic8, standard removes, 2, 8, 1844999.3851940327, 234.522776814, 317, 400, 403, 306, 250, 250, 310, 209, 97, 115
9nic8, standard removes, 2, 9, 1834822.5443776678, 490.172220321, 308, 369, 369, 302, 246, 231, 266, 210, 94, 107
2nic9, standard removes, 2, 2, 1945644.4081196333, 22.027510548, 262, 327, 343, 262, 200, 203, 250, 155, 45, 0
3nic9, standard removes, 2, 3, 1913311.5418261648, 29.80085939, 386, 456, 430, 378, 325, 287, 338, 286, 171, 181
4nic9, standard removes, 2, 4, 1917265.4479692085, 26.506946018, 382, 432, 461, 382, 320, 328, 365, 289, 156, 151
5nic9, standard removes, 2, 5, 1919031.8588257043, 19.981154563, 388, 398, 470, 385, 327, 342, 379, 282, 174, 184
6nic9, standard removes, 2, 6, 1908061.8492702013, 40.014037455, 297, 358, 382, 297, 235, 214, 291, 205, 81, 0
7nic9, standard removes, 2, 7, 1806655.2988321134, 105.868921766, 301, 376, 374, 302, 236, 248, 281, 207, 85, 102
8nic9, standard removes, 2, 8, 1895491.9369732193, 209.827497658, 361, 432, 450, 334, 291, 272, 353, 240, 135, 148
9nic9, standard removes, 2, 9, 1931281.754988411, 366.834945704, 366, 442, 437, 371, 295, 272, 340, 257, 123, 166
2nic10, standard removes, 2, 2, 1930576.3067632266, 16.663608155, 275, 350, 339, 275, 211, 213, 247, 169, 59, 0
3nic10, standard removes, 2, 3, 1917188.633383383, 28.13507718, 365, 357, 454, 365, 303, 325, 360, 269, 141, 160
4nic10, standard removes, 2, 4, 1881519.2427443655, 27.836623068, 359, 437, 450, 368, 297, 305, 355, 274, 139, 154
5nic10, standard removes, 2, 5, 1889488.5090255986, 60.472046629, 322, 387, 369, 320, 261, 223, 259, 224, 108, 71
6nic10, standard removes, 2, 6, 1851223.109390196, 56.4867852, 330, 396, 403, 326, 268, 254, 312, 234, 99, 110
7nic10, standard removes, 2, 7, 1853930.1049468282, 118.110212656, 344, 395, 418, 333, 279, 284, 316, 241, 125, 133
8nic10, standard removes, 2, 8, 1869612.7304980685, 191.072429151, 360, 436, 438, 361, 293, 309, 345, 262, 139, 129
9nic10, standard removes, 2, 9, 1838169.8118143943, 493.989793981, 322, 386, 403, 320, 250, 224, 299, 220, 99, 121
2nic11, standard removes, 2, 2, 1944560.946184421, 15.753149831, 394, 469, 473, 365, 324, 317, 375, 274, 164, 182
3nic11, standard removes, 2, 3, 1839291.0868840953, 21.703329144, 344, 409, 409, 342, 282, 251, 313, 251, 122, 152
4nic11, standard removes, 2, 4, 1927949.2922956017, 24.54287601, 350, 403, 436, 332, 286, 314, 344, 241, 92, 125
5nic11, standard removes, 2, 5, 1915687.3977708872, 20.608005136, 385, 423, 466, 378, 323, 276, 359, 284, 172, 174
6nic11, standard removes, 2, 6, 1881951.4789653367, 36.992139844, 360, 412, 430, 337, 297, 290, 337, 244, 137, 148
7nic11, standard removes, 2, 7, 1899861.5210033641, 112.003499927, 334, 412, 411, 348, 265, 285, 320, 256, 109, 124
8nic11, standard removes, 2, 8, 1896990.3847426735, 142.243868744, 353, 427, 424, 362, 292, 272, 326, 268, 127, 160
9nic11, standard removes, 2, 9, 1907286.8229794921, 300.653062277, 341, 407, 406, 295, 275, 245, 310, 194, 123, 86
2nic12, standard removes, 2, 2, 1919988.494215005, 17.416923165, 353, 389, 410, 353, 287, 229, 309, 255, 119, 133
3nic12, standard removes, 2, 3, 1867057.8999132952, 15.530621976, 371, 443, 454, 366, 304, 306, 363, 269, 148, 172
4nic12, standard removes, 2, 4, 1855986.5595750215, 41.514475966, 341, 415, 424, 312, 273, 293, 331, 216, 118, 107
5nic12, standard removes, 2, 5, 1887871.4254610674, 36.955982056, 322, 387, 412, 325, 240, 274, 310, 234, 76, 137
6nic12, standard removes, 2, 6, 1899695.5842965813, 41.34403631, 374, 436, 461, 360, 312, 334, 368, 263, 150, 155
7nic12, standard removes, 2, 7, 1912484.582715394, 124.974119647, 352, 435, 428, 361, 290, 292, 333, 254, 111, 151
8nic12, standard removes, 2, 8, 1874932.9038511459, 101.822376785, 337, 417, 433, 342, 275, 300, 334, 230, 119, 123
9nic12, standard removes, 2, 9, 1879894.635138351, 449.583772089, 336, 367, 398, 330, 275, 251, 306, 237, 105, 127
2nic13, standard removes, 2, 2, 1831168.4799875584, 26.278694399, 341, 388, 414, 334, 279, 268, 318, 243, 124, 148
3nic13, standard removes, 2, 3, 1833114.535429623, 23.708551822, 355, 391, 437, 354, 293, 288, 346, 258, 143, 162
4nic13, standard removes, 2, 4, 1892518.2871855162, 23.412544875, 366, 436, 452, 361, 298, 324, 355, 257, 134, 148
5nic13, standard removes, 2, 5, 1847569.4256112007, 24.917415932, 327, 405, 418, 312, 264, 254, 317, 219, 110, 107
6nic13, standard removes, 2, 6, 1940406.5180543852, 45.111767779, 364, 432, 425, 378, 297, 296, 328, 282, 143, 167
